   0.252565  0.00866595   -0.865743   -0.431486   -0.850107    0.578407    0.376103 -0.00539626   -0.152526    0.210316
   0.217449   0.0125492     -0.8983   -0.338401   -0.826792    0.584347    0.415134   0.0930641   -0.175843    0.123685
   0.182333   0.0164325   -0.930857   -0.245315   -0.803477    0.590287    0.454166    0.191524    -0.19916   0.0370529
   0.147217   0.0203158   -0.963414    -0.15223   -0.780161    0.596227    0.493197    0.289985   -0.222477  -0.0495786
   0.112101   0.0241991       -0.99  -0.0591441   -0.756846    0.602167    0.532229    0.388445   -0.245794    -0.13621
  0.0769847   0.0280823   -0.957443   0.0339414    -0.73353    0.608107     0.57126    0.486906   -0.269111   -0.222842
  0.0418688   0.0319656   -0.924886    0.127027   -0.710215    0.614047    0.610292    0.585366   -0.292428   -0.309473
 0.00675279   0.0358489   -0.892329    0.220113   -0.686899    0.619987    0.649323    0.683826   -0.315744   -0.396105
 -0.0283632   0.0397322   -0.859772    0.313198   -0.663584    0.625927    0.688355    0.782287   -0.339061   -0.482736
 -0.0634792   0.0436155   -0.827216    0.406284   -0.640269    0.631867    0.727386    0.880747   -0.362378   -0.569368
 -0.0985951   0.0474987   -0.794659    0.499369   -0.616953    0.637807    0.766418    0.979207   -0.385695      -0.656
  -0.133711    0.051382   -0.762102    0.592455   -0.593638    0.643747    0.805449        0.99   -0.409012   -0.742631
  -0.168827   0.0552653   -0.729545     0.68554   -0.570322    0.649687    0.844481     0.89154   -0.432329   -0.829263
  -0.203943   0.0591486   -0.696988    0.778626   -0.547007    0.655627    0.883512    0.793079   -0.455646   -0.915894
  -0.239059   0.0630319   -0.664431    0.871712   -0.523691    0.661567    0.922544    0.694619   -0.478963       -0.99
  -0.274175   0.0669151   -0.631874    0.964797   -0.500376    0.667507    0.961575    0.596159   -0.502279   -0.903368
  -0.309291   0.0707984   -0.599317        0.99   -0.477061    0.673447        0.99    0.497698   -0.525596   -0.816737
  -0.344407   0.0746817    -0.56676    0.896914   -0.453745    0.679387    0.950969    0.399238   -0.548913   -0.730105
  -0.379523    0.078565   -0.534204    0.803829    -0.43043    0.685327    0.911937    0.300777    -0.57223   -0.643474
  -0.414639   0.0824483   -0.501647    0.710743   -0.407114    0.691267    0.872905    0.202317   -0.595547   -0.556842
  -0.449755   0.0863315    -0.46909    0.617658   -0.383799    0.697207    0.833874    0.103857   -0.618864   -0.470211
  -0.484871   0.0902148   -0.436533    0.524572   -0.360483    0.703147    0.794842  0.00539626   -0.642181   -0.383579
