    0.529932  -0.00661219    -0.563144    -0.427696    -0.258232    -0.638793   -0.0591838     0.712599     0.875702    -0.847202     0.795626    0.0692366   -0.0276162    -0.318981      0.91736   -0.0748674    -0.484367    -0.822856     0.921491    -0.853157    0.0311686    -0.239277    -0.416466     0.807796     0.131804
    0.529861  -0.00573023    -0.564044    -0.427173    -0.257692    -0.638138   -0.0599331     0.710662     0.877047    -0.846466     0.795628    0.0694112     -0.02811    -0.317982     0.916583   -0.0751031    -0.484755    -0.823012     0.921775    -0.853117    0.0318606    -0.239453    -0.415783     0.807335      0.13258
     0.52979  -0.00484827    -0.564944     -0.42665    -0.257152    -0.637482   -0.0606824     0.708725     0.878393    -0.845729      0.79563    0.0695858   -0.0286038    -0.316983     0.915806   -0.0753389    -0.485142    -0.823168     0.922059    -0.853076    0.0325525    -0.239628      -0.4151     0.806873     0.133355
    0.529719  -0.00396631    -0.565843    -0.426127    -0.256611    -0.636826   -0.0614316     0.706789     0.879738    -0.844993     0.795631    0.0697604   -0.0290975    -0.315984     0.915028   -0.0755747    -0.485529    -0.823324     0.922343    -0.853036    0.0332445    -0.239804    -0.414417     0.806412      0.13413
    0.529647  -0.00308435    -0.566743    -0.425604    -0.256071    -0.636171   -0.0621809     0.704852     0.881083    -0.844256     0.795633     0.069935   -0.0295913    -0.314985     0.914251   -0.0758104    -0.485917    -0.823481     0.922627    -0.852995    0.0339365     -0.23998    -0.413734     0.805951     0.134906
    0.529576  -0.00220239    -0.567643    -0.425081     -0.25553    -0.635515   -0.0629302     0.702915     0.882429     -0.84352     0.795635    0.0701096   -0.0300851    -0.313986     0.913474   -0.0760462    -0.486304    -0.823637     0.922911    -0.852955    0.0346284    -0.240156    -0.413051     0.805489     0.135681
    0.529505  -0.00132043    -0.568543    -0.424558     -0.25499     -0.63486   -0.0636794     0.700978     0.883774    -0.842783     0.795636    0.0702842   -0.0305788    -0.312987     0.912697   -0.0762819    -0.486691    -0.823793     0.923195    -0.852914    0.0353204    -0.240332    -0.412368     0.805028     0.136457
    0.529434 -0.000438473    -0.569443    -0.424035     -0.25445    -0.634204   -0.0644287     0.699042      0.88512    -0.842047     0.795638    0.0704588   -0.0310726    -0.311988      0.91192   -0.0765177    -0.487079    -0.823949     0.923479    -0.852874    0.0360123    -0.240508    -0.411685     0.804567     0.137232
    0.529363  0.000443487    -0.570343    -0.423512    -0.253909    -0.633548    -0.065178     0.697105     0.886465     -0.84131     0.795639    0.0706334   -0.0315664    -0.310989     0.911143   -0.0767535    -0.487466    -0.824105     0.923763    -0.852834    0.0367043    -0.240683    -0.411002     0.804105     0.138007
    0.529292   0.00132545    -0.571242    -0.422989    -0.253369    -0.632893   -0.0659272     0.695168      0.88781    -0.840574     0.795641     0.070808   -0.0320601     -0.30999     0.910366   -0.0769892    -0.487854    -0.824262     0.924047    -0.852793    0.0373963    -0.240859    -0.410319     0.803644     0.138783
    0.529221   0.00220741    -0.572142    -0.422466    -0.252828    -0.632237   -0.0666765     0.693231     0.889156    -0.839837     0.795643    0.0709826   -0.0325539    -0.308992     0.909588    -0.077225    -0.488241    -0.824418     0.924331    -0.852753    0.0380882    -0.241035    -0.409636     0.803183     0.139558
     0.52915   0.00308937    -0.573042    -0.421943    -0.252288    -0.631581   -0.0674258     0.691295     0.890501    -0.839101     0.795644    0.0711572   -0.0330477    -0.307993     0.908811   -0.0774607    -0.488628    -0.824574     0.924615    -0.852712    0.0387802    -0.241211    -0.408953     0.802721     0.140333
    0.529079   0.00397133    -0.573942     -0.42142    -0.251748    -0.630926    -0.068175     0.689358     0.891846    -0.838364     0.795646    0.0713318   -0.0335414    -0.306994     0.908034   -0.0776965    -0.489016     -0.82473     0.924899    -0.852672    0.0394722    -0.241387     -0.40827      0.80226     0.141109
    0.529007   0.00485329    -0.574842    -0.420897    -0.251207     -0.63027   -0.0689243     0.687421     0.893192    -0.837628     0.795648    0.0715064   -0.0340352    -0.305995     0.907257   -0.0779322    -0.489403    -0.824886     0.925183    -0.852631    0.0401641    -0.241563    -0.407587     0.801798     0.141884
    0.528936   0.00573525    -0.575742    -0.420374    -0.250667    -0.629614   -0.0696736     0.685484     0.894537    -0.836891     0.795649     0.071681    -0.034529    -0.304996      0.90648    -0.078168     -0.48979    -0.825043     0.925467    -0.852591    0.0408561    -0.241738    -0.406904     0.801337      0.14266
    0.528865   0.00661721    -0.576641    -0.419851    -0.250126    -0.628959   -0.0704229     0.683548     0.895883    -0.836155     0.795651    0.0718556   -0.0350227    -0.303997     0.905703   -0.0784038    -0.490178    -0.825199     0.925751     -0.85255    0.0415481    -0.241914    -0.406221     0.800876     0.143435
    0.528794   0.00749917    -0.577541    -0.419328    -0.249586    -0.628303   -0.0711721     0.681611     0.897228    -0.835418     0.795652    0.0720302   -0.0355165    -0.302998     0.904926   -0.0786395    -0.490565    -0.825355     0.926035     -0.85251      0.04224     -0.24209    -0.405538     0.800414      0.14421
    0.528723   0.00838113    -0.578441    -0.418805    -0.249045    -0.627648   -0.0719214     0.679674     0.898573    -0.834682     0.795654    0.0722048   -0.0360103    -0.301999     0.904148   -0.0788753    -0.490952    -0.825511     0.926319    -0.852469     0.042932    -0.242266    -0.404855     0.799953     0.144986
    0.528652   0.00926309    -0.579341    -0.418282    -0.248505    -0.626992   -0.0726707     0.677737     0.899919    -0.833945     0.795656    0.0723794    -0.036504       -0.301     0.903371    -0.079111     -0.49134    -0.825667     0.926603    -0.852429    0.0436239    -0.242442    -0.404172     0.799492     0.145761
    0.528581     0.010145    -0.580241    -0.417759    -0.247965    -0.626336   -0.0734199     0.675801     0.901264    -0.833209     0.795657     0.072554   -0.0369978    -0.300001     0.902594   -0.0793468    -0.491727    -0.825824     0.926887    -0.852388    0.0443159    -0.242618    -0.403489      0.79903     0.146537
     0.52851     0.011027    -0.581141    -0.417236    -0.247424    -0.625681   -0.0741692     0.673864      0.90261    -0.832472     0.795659    0.0727286   -0.0374916    -0.299002     0.901817   -0.0795826    -0.492114     -0.82598     0.927171    -0.852348    0.0450079    -0.242794    -0.402806     0.798569     0.147312
    0.528439     0.011909     -0.58204    -0.416712    -0.246884    -0.625025   -0.0749185     0.671927     0.903955    -0.831736     0.795661    0.0729032   -0.0379853    -0.298004      0.90104   -0.0798183    -0.492502    -0.826136     0.927455    -0.852307    0.0456998    -0.242969    -0.402123     0.798107     0.148087
    0.528368    0.0127909     -0.58294    -0.416189    -0.246343    -0.624369   -0.0756677      0.66999       0.9053    -0.830999     0.795662    0.0730778   -0.0384791    -0.297005     0.900263   -0.0800541    -0.492889    -0.826292     0.927739    -0.852267    0.0463918    -0.243145     -0.40144     0.797646     0.148863
    0.528296    0.0136729     -0.58384    -0.415666    -0.245803    -0.623714    -0.076417     0.668054     0.906646    -0.830263     0.795664    0.0732524   -0.0389729    -0.296006     0.899486   -0.0802898    -0.493277    -0.826449     0.928023    -0.852227    0.0470838    -0.243321    -0.400757     0.797185     0.149638
    0.528225    0.0145548     -0.58474    -0.415143    -0.245263    -0.623058   -0.0771663     0.666117     0.907991    -0.829526     0.795665     0.073427   -0.0394666    -0.295007     0.898708   -0.0805256    -0.493664    -0.826605     0.928307    -0.852186    0.0477757    -0.243497    -0.400074     0.796723     0.150413
    0.528154    0.0154368     -0.58564     -0.41462    -0.244722    -0.622402   -0.0779155      0.66418     0.909337     -0.82879     0.795667    0.0736016   -0.0399604    -0.294008     0.897931   -0.0807614    -0.494051    -0.826761     0.928591    -0.852146    0.0484677    -0.243673    -0.399391     0.796262     0.151189
